item,condition,word_position,word,region,stor
18,RB,13,banker,N4,0.9243305839224208
19,CE,1,The,THE,0.0
19,CE,2,actor,N1,21.040683585662045
19,CE,3,who,WHO,26.854919637507308
19,CE,4,the,THE,52.04992257884929
19,CE,5,baker,N2,41.61069709122832
19,CE,6,who,WHO,36.66597918078248
19,CE,7,the,THE,32.97328671345065
19,CE,8,lawyer,N3,48.99983193561139
19,CE,9,praised,V3,24.59122379292322
19,CE,10,visited,V2,18.55210197993553
19,CE,11,ignored,V1,8.399924081992545
19,CE,12,the,THE,3.2482104743600444
19,CE,13,teacher,N4,0.3419285061528948
19,RB,1,The,THE,0.0
19,RB,2,lawyer,N3,21.040683585662045
19,RB,3,praised,V3,27.16922343540392
19,RB,4,the,THE,23.01979999583742
19,RB,5,baker,N2,40.16779893882868
19,RB,6,who,WHO,42.221839504861116
19,RB,7,visited,V2,27.77446630666634
19,RB,8,the,THE,26.5233702577976
19,RB,9,actor,N1,18.242168132210352
19,RB,10,who,WHO,28.16571403542066
19,RB,11,ignored,V1,16.956592550042174
19,RB,12,the,THE,11.474062893364207
19,RB,13,teacher,N4,0.36238867867519886
20,CE,1,The,THE,0.0
20,CE,2,guard,N1,21.040683585662045
20,CE,3,who,WHO,18.804410374758028
20,CE,4,the,THE,40.195522370165115
20,CE,5,teacher,N2,43.91006144967075
20,CE,6,who,WHO,33.75327722215163
20,CE,7,the,THE,22.353284672071624
20,CE,8,dancer,N3,35.97622203558775
20,CE,9,trusted,V3,25.28405564395007
20,CE,10,questioned,V2,12.113621403162444
20,CE,11,warned,V1,7.329386002307064
20,CE,12,the,THE,0.8577783564110517
20,CE,13,judge,N4,0.30374275579676446
20,RB,1,The,THE,0.0
20,RB,2,dancer,N3,21.040683585662045
20,RB,3,trusted,V3,26.519014818662328
20,RB,4,the,THE,26.147648897035946
20,RB,5,teacher,N2,28.126227775436053
20,RB,6,who,WHO,36.44404941444742
20,RB,7,questioned,V2,21.621472953226718
20,RB,8,the,THE,18.74772334518979
20,RB,9,guard,N1,16.56607732764463
20,RB,10,who,WHO,13.822497260462143
20,RB,11,warned,V1,13.192337166530667
20,RB,12,the,THE,8.936548806319747
20,RB,13,judge,N4,0.35278932929680906
21,CE,1,The,THE,0.0
21,CE,2,neighbor,N1,21.040683585662045
21,CE,3,who,WHO,15.593029242061458
21,CE,4,the,THE,26.68127546225451
21,CE,5,student,N2,36.00189620764783
21,CE,6,who,WHO,26.647715283713097
21,CE,7,the,THE,16.93327851739772
21,CE,8,lawyer,N3,32.98934387364845
21,CE,9,noticed,V3,19.64227089569121
21,CE,10,attacked,V2,7.945435774274042
21,CE,11,admired,V1,7.475839037902303
21,CE,12,the,THE,1.5551222710389485
21,CE,13,nurse,N4,0.33817337195660674
21,RB,1,The,THE,0.0
21,RB,2,lawyer,N3,21.040683585662045
21,RB,3,noticed,V3,27.16922343540392
21,RB,4,the,THE,30.94067501373307
21,RB,5,student,N2,34.33382185840413
21,RB,6,who,WHO,33.89961743175345
21,RB,7,attacked,V2,29.516454908143405
21,RB,8,the,THE,15.166936312645227
21,RB,9,neighbor,N1,18.120289971694252
21,RB,10,who,WHO,10.092129209489652
21,RB,11,admired,V1,10.211980194376661
21,RB,12,the,THE,6.92374412604987
21,RB,13,nurse,N4,0.12793160901026757
22,CE,1,The,THE,0.0
22,CE,2,senator,N1,21.040683585662045
22,CE,3,who,WHO,34.494432328461286
22,CE,4,the,THE,33.40135428317059
22,CE,5,doctor,N2,53.03885859370182
22,CE,6,who,WHO,46.37797740509127
22,CE,7,the,THE,42.87281000474603
22,CE,8,lawyer,N3,42.47424408098111
22,CE,9,avoided,V3,27.33679223752366
22,CE,10,noticed,V2,11.38484283484165
22,CE,11,ignored,V1,6.6848282034015005
22,CE,12,the,THE,1.2912370390793997
22,CE,13,actor,N4,0.26138994206034893
22,RB,1,The,THE,0.0
22,RB,2,lawyer,N3,21.040683585662045
22,RB,3,avoided,V3,27.16922343540392
22,RB,4,the,THE,30.582514951935842
22,RB,5,doctor,N2,31.259160569785408
22,RB,6,who,WHO,33.18991158892852
22,RB,7,noticed,V2,47.220681043464076
22,RB,8,the,THE,20.165863262132177
22,RB,9,senator,N1,15.262355426027291
22,RB,10,who,WHO,13.931027084271769
22,RB,11,ignored,V1,16.042735120718262
22,RB,12,the,THE,6.587428329551859
22,RB,13,actor,N4,0.17262793111246036
23,CE,1,The,THE,0.0
23,CE,2,pilot,N1,21.040683585662045
23,CE,3,who,WHO,24.968741877936267
23,CE,4,the,THE,35.10424325241111
23,CE,5,thief,N2,38.03581514749462
23,CE,6,who,WHO,42.89923892266941
23,CE,7,the,THE,23.695907737946417
23,CE,8,president,N3,44.1677378529833
23,CE,9,admired,V3,32.52311804022929
23,CE,10,questioned,V2,14.094327921932035
23,CE,11,warned,V1,9.648419742431326
23,CE,12,the,THE,1.3483475668559914
23,CE,13,chef,N4,1.1988571658180815
23,RB,1,The,THE,0.0
23,RB,2,president,N3,21.040683585662045
23,RB,3,admired,V3,35.30457173982382
23,RB,4,the,THE,30.09751218168246
23,RB,5,thief,N2,54.60713639814671
